Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-06-01 21:47,100,334,10.1.3.3,10.1.3.1,1.62163,4.4471
2021-06-01 21:47,100,334,10.1.5.8,10.1.5.1,0.159932,0.575512
2021-06-01 21:47,100,334,10.1.1.8,10.1.1.1,1.63001,4.09451
2021-06-01 21:47,100,334,10.1.3.5,10.1.3.1,0.962,5.50493
2021-06-01 21:47,100,334,10.1.6.10,10.1.6.1,0.0775408,0.636029
2021-06-01 21:47,100,334,10.1.0.10,10.1.0.1,0.905937,5.57422
2021-06-01 21:47,100,334,10.1.4.2,10.1.4.1,1.63653,5.3721
2021-06-01 21:47,100,334,10.1.3.2,10.1.3.1,1.28352,5.45604
2021-06-01 21:47,100,334,10.1.4.7,10.1.4.1,0.360835,5.15409
2021-06-01 21:47,100,334,10.1.0.2,10.1.0.1,1.59082,0.134919
2021-06-01 21:47,100,334,10.1.0.6,10.1.0.1,0.230428,3.10396
2021-06-01 21:47,100,334,10.1.6.7,10.1.6.1,0.353622,5.11878
2021-06-01 21:47,100,334,10.1.1.3,10.1.1.1,2.36929,0.0374051
2021-06-01 21:47,100,334,10.1.4.5,10.1.4.1,1.38371,5.58559
2021-06-01 21:47,100,334,10.1.4.9,10.1.4.1,0.22319,0.215929
2021-06-01 21:47,100,334,10.1.5.4,10.1.5.1,1.41815,5.3308
2021-06-01 21:47,100,334,10.1.3.4,10.1.3.1,0.305817,5.15539
2021-06-01 21:47,100,334,10.1.6.6,10.1.6.1,0.15825,4.398
2021-06-01 21:47,100,334,10.1.1.5,10.1.1.1,0.00902204,1.54523
2021-06-01 21:47,100,334,10.1.6.3,10.1.6.1,0.132772,3.28109
2021-06-01 21:47,100,334,10.1.1.7,10.1.1.1,1.65289,0.0154058
2021-06-01 21:47,100,334,10.1.3.6,10.1.3.1,0.0269131,0.995903
2021-06-01 21:47,100,334,10.1.2.9,10.1.2.1,0.883317,5.10446
2021-06-01 21:47,100,334,10.1.2.8,10.1.2.1,1.13987,5.39636
2021-06-01 21:47,100,334,10.1.3.8,10.1.3.1,0.198363,5.2238
2021-06-01 21:47,100,334,10.1.1.10,10.1.1.1,0.0280828,2.51182
2021-06-01 21:47,100,334,10.1.0.9,10.1.0.1,0.420389,0.0321479
2021-06-01 21:47,100,334,10.1.6.8,10.1.6.1,0.091519,5.23319
2021-06-01 21:47,100,334,10.1.1.4,10.1.1.1,0.00891318,5.83868
2021-06-01 21:47,100,334,10.1.2.4,10.1.2.1,0.0580472,5.34742
2021-06-01 21:47,100,334,10.1.0.4,10.1.0.1,0.182854,3.51864
2021-06-01 21:47,100,334,10.1.4.6,10.1.4.1,0.00959222,2.9703
2021-06-01 21:47,100,334,10.1.5.6,10.1.5.1,1.30417,5.4148
2021-06-01 21:47,100,334,10.1.0.7,10.1.0.1,0.00755375,1.33686
2021-06-01 21:47,100,334,10.1.1.6,10.1.1.1,1.28795,5.69527
2021-06-01 21:47,100,334,10.2.1.2,10.2.1.1,0.565045,5.93904
2021-06-01 21:47,100,334,10.1.1.9,10.1.1.1,0.0165298,6.56391
2021-06-01 21:47,100,334,10.1.4.8,10.1.4.1,1.48403,5.79456
2021-06-01 21:47,100,334,10.1.6.9,10.1.6.1,1.19397,5.79392
2021-06-01 21:47,100,334,10.1.3.10,10.1.3.1,1.10458,5.79669
2021-06-01 21:47,100,334,10.1.2.7,10.1.2.1,0.650443,5.66533
2021-06-01 21:47,100,334,10.1.2.10,10.1.2.1,0.363468,5.64174
2021-06-01 21:47,100,334,10.1.2.2,10.1.2.1,-0,-nan
2021-06-01 21:47,100,334,10.1.5.2,10.1.5.1,0.643351,5.57704
2021-06-01 21:47,100,334,10.1.0.3,10.1.0.1,0.00151888,6.50008
2021-06-01 21:47,100,334,10.1.3.7,10.1.3.1,0.291554,5.8138
2021-06-01 21:47,100,334,10.1.1.2,10.1.1.1,0.0336242,6.43889
2021-06-01 21:47,100,334,10.1.0.5,10.1.0.1,0.577319,6.14046
2021-06-01 21:47,100,334,10.1.0.8,10.1.0.1,0.0964684,4.43727
2021-06-01 21:47,100,334,10.1.2.5,10.1.2.1,0.648153,5.71445
2021-06-01 21:47,100,334,10.1.5.9,10.1.5.1,0.58416,5.90845
2021-06-01 21:47,100,334,10.1.4.3,10.1.4.1,0.667426,5.9564
2021-06-01 21:47,100,334,10.1.5.10,10.1.5.1,0.884827,5.80432
2021-06-01 21:47,100,334,10.1.6.2,10.1.6.1,0.00563262,5.63612
2021-06-01 21:47,100,334,10.1.6.5,10.1.6.1,0.854396,5.92764
2021-06-01 21:47,100,334,10.1.2.3,10.1.2.1,-0,-nan
2021-06-01 21:47,100,334,10.1.4.10,10.1.4.1,0.00422103,7.19048
2021-06-01 21:47,100,334,10.1.5.3,10.1.5.1,0.818707,5.78673
2021-06-01 21:47,100,334,10.2.0.2,10.2.0.1,-0,-nan
2021-06-01 21:47,100,334,10.1.4.4,10.1.4.1,1.37636,5.76086
2021-06-01 21:47,100,334,10.1.5.5,10.1.5.1,0.464465,5.94525
2021-06-01 21:47,100,334,10.1.5.7,10.1.5.1,0.334701,5.73095
2021-06-01 21:47,100,334,10.1.2.6,10.1.2.1,0.783222,5.5555
2021-06-01 21:47,100,334,10.1.3.9,10.1.3.1,0.148853,5.92172
2021-06-01 21:47,100,334,10.1.6.4,10.1.6.1,0.00149867,6.30956
