Timestamp;OfferedLoad;RngRun;FlowSrc;FlowDst;Throughput;Delay
20210.05-23 04:31;100;223;10.1.1.7;10.1.1.1;6,56;5,18
20210.05-23 04:31;100;223;10.1.3.5;10.1.3.1;25,21;0,07
20210.05-23 04:31;100;223;10.1.15.5;10.1.15.1;6,37;5,36
20210.05-23 04:31;100;223;10.1.14.5;10.1.14.1;21,35;0,04
20210.05-23 04:31;100;223;10.1.7.3;10.1.7.1;0,69;1,97
20210.05-23 04:31;100;223;10.1.6.2;10.1.6.1;12,71;5,13
20210.05-23 04:31;100;223;10.1.4.5;10.1.4.1;25,78;0,06
20210.05-23 04:31;100;223;10.1.5.6;10.1.5.1;1,56;5,17
20210.05-23 04:31;100;223;10.1.2.2;10.1.2.1;2,83;5,37
20210.05-23 04:31;100;223;10.1.2.3;10.1.2.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.9.3;10.1.9.1;12,19;5,00
20210.05-23 04:31;100;223;10.1.5.2;10.1.5.1;2,32;4,54
20210.05-23 04:31;100;223;10.1.5.4;10.1.5.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.13.3;10.1.13.1;14,51;4,92
20210.05-23 04:31;100;223;10.1.8.6;10.1.8.1;1,14;3,65
20210.05-23 04:31;100;223;10.1.13.4;10.1.13.1;0,21;4,41
20210.05-23 04:31;100;223;10.1.1.5;10.1.1.1;0,56;5,61
20210.05-23 04:31;100;223;10.1.4.3;10.1.4.1;20,07;4,02
20210.05-23 04:31;100;223;10.1.12.6;10.1.12.1;0,12;0,46
20210.05-23 04:31;100;223;10.1.11.7;10.1.11.1;0,21;0,89
20210.05-23 04:31;100;223;10.1.4.2;10.1.4.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.7.7;10.1.7.1;0,03;6,28
20210.05-23 04:31;100;223;10.1.2.5;10.1.2.1;1,42;6,23
20210.05-23 04:31;100;223;10.1.11.6;10.1.11.1;0,68;3,81
20210.05-23 04:31;100;223;10.1.6.5;10.1.6.1;1,04;5,62
20210.05-23 04:31;100;223;10.1.1.6;10.1.1.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.3.6;10.1.3.1;0,10;0,75
20210.05-23 04:31;100;223;10.1.10.6;10.1.10.1;6,07;5,24
20210.05-23 04:31;100;223;10.1.10.4;10.1.10.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.18.4;10.1.18.1;5,42;5,31
20210.05-23 04:31;100;223;10.1.0.3;10.1.0.1;0,20;3,77
20210.05-23 04:31;100;223;10.1.0.4;10.1.0.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.13.5;10.1.13.1;1,96;5,36
20210.05-23 04:31;100;223;10.1.15.3;10.1.15.1;5,74;5,67
20210.05-23 04:31;100;223;10.1.10.2;10.1.10.1;0,40;5,22
20210.05-23 04:31;100;223;10.1.18.7;10.1.18.1;6,27;5,47
20210.05-23 04:31;100;223;10.1.14.2;10.1.14.1;9,73;5,36
20210.05-23 04:31;100;223;10.1.15.4;10.1.15.1;5,57;5,50
20210.05-23 04:31;100;223;10.1.16.5;10.1.16.1;4,52;0,10
20210.05-23 04:31;100;223;10.1.18.5;10.1.18.1;1,44;5,67
20210.05-23 04:31;100;223;10.1.0.7;10.1.0.1;8,17;5,35
20210.05-23 04:31;100;223;10.1.1.2;10.1.1.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.16.4;10.1.16.1;0,00;0,00
20210.05-23 04:31;100;223;10.1.3.7;10.1.3.1;4,49;4,92
20210.05-23 04:31;100;223;10.1.9.2;10.1.9.1;1,49;5,21
