Timestamp;OfferedLoad;RngRun;FlowSrc;FlowDst;Throughput;Delay
202105-23 00:38;100;222;10.1.16.7;10.1.16.1;23,04;0,08
202105-23 00:38;100;222;10.1.18.3;10.1.18.1;3,88;5,03
202105-23 00:38;100;222;10.1.12.7;10.1.12.1;5,29;5,24
202105-23 00:38;100;222;10.1.7.7;10.1.7.1;0,99;5,71
202105-23 00:38;100;222;10.1.3.7;10.1.3.1;0,30;2,80
202105-23 00:38;100;222;10.1.2.3;10.1.2.1;1,15;3,92
202105-23 00:38;100;222;10.1.7.5;10.1.7.1;0,46;3,65
202105-23 00:38;100;222;10.1.4.3;10.1.4.1;1,36;3,50
202105-23 00:38;100;222;10.1.16.5;10.1.16.1;2,54;0,21
202105-23 00:38;100;222;10.1.12.3;10.1.12.1;7,68;5,36
202105-23 00:38;100;222;10.1.7.2;10.1.7.1;14,47;4,98
202105-23 00:38;100;222;10.1.1.6;10.1.1.1;7,54;0,02
202105-23 00:38;100;222;10.1.3.4;10.1.3.1;0,03;5,08
202105-23 00:38;100;222;10.1.12.4;10.1.12.1;0,59;6,26
202105-23 00:38;100;222;10.1.10.2;10.1.10.1;6,25;5,49
202105-23 00:38;100;222;10.1.14.5;10.1.14.1;0,72;1,66
202105-23 00:38;100;222;10.1.10.4;10.1.10.1;0;0
202105-23 00:38;100;222;10.1.8.5;10.1.8.1;8,58;0,19
202105-23 00:38;100;222;10.1.8.6;10.1.8.1;7,86;0,26
202105-23 00:38;100;222;10.1.10.5;10.1.10.1;5,92;5,57
202105-23 00:38;100;222;10.1.13.5;10.1.13.1;1,06;5,12
202105-23 00:38;100;222;10.1.18.4;10.1.18.1;0,25;5,69
202105-23 00:38;100;222;10.1.17.2;10.1.17.1;8,19;5,20
202105-23 00:38;100;222;10.1.3.5;10.1.3.1;15,97;4,66
202105-23 00:38;100;222;10.1.9.7;10.1.9.1;0,82;2,24
202105-23 00:38;100;222;10.1.13.3;10.1.13.1;10,37;5,37
202105-23 00:38;100;222;10.1.2.5;10.1.2.1;7,15;5,41
202105-23 00:38;100;222;10.1.0.6;10.1.0.1;0,08;3,83
202105-23 00:38;100;222;10.1.7.4;10.1.7.1;0,61;4,10
202105-23 00:38;100;222;10.1.6.4;10.1.6.1;7,79;5,33
202105-23 00:38;100;222;10.1.16.3;10.1.16.1;1,52;0,12
202105-23 00:38;100;222;10.1.18.2;10.1.18.1;14,77;4,84
202105-23 00:38;100;222;10.1.0.3;10.1.0.1;0;0
202105-23 00:38;100;222;10.1.13.4;10.1.13.1;0,16;6,38
202105-23 00:38;100;222;10.1.15.5;10.1.15.1;4,35;5,23
202105-23 00:38;100;222;10.1.2.2;10.1.2.1;0;0
202105-23 00:38;100;222;10.1.11.3;10.1.11.1;6,18;5,55
202105-23 00:38;100;222;10.1.10.3;10.1.10.1;0,94;5,63
202105-23 00:38;100;222;10.1.4.4;10.1.4.1;4,89;5,85
202105-23 00:38;100;222;10.1.0.4;10.1.0.1;8,72;5,46
202105-23 00:38;100;222;10.1.6.5;10.1.6.1;0;0
202105-23 00:38;100;222;10.1.5.5;10.1.5.1;1,06;5,23
202105-23 00:38;100;222;10.1.4.2;10.1.4.1;0;0
202105-23 00:38;100;222;10.1.16.4;10.1.16.1;0;0
202105-23 00:38;100;222;10.1.12.5;10.1.12.1;0;0
202105-23 00:38;100;222;10.1.5.4;10.1.5.1;0;0
202105-23 00:38;100;222;10.1.13.2;10.1.13.1;0;0
202105-23 00:38;100;222;10.1.11.5;10.1.11.1;0,21;5,35
202105-23 00:38;100;222;10.1.11.7;10.1.11.1;6,09;5,58
202105-23 00:38;100;222;10.1.18.7;10.1.18.1;0;0
202105-23 00:38;100;222;10.1.5.3;10.1.5.1;1,60;5,91
202105-23 00:38;100;222;10.1.10.7;10.1.10.1;0,15;6,04
202105-23 00:38;100;222;10.1.16.6;10.1.16.1;7,15;5,21
202105-23 00:38;100;222;10.1.11.6;10.1.11.1;6,66;5,60
202105-23 00:38;100;222;10.1.6.2;10.1.6.1;3,87;5,30
202105-23 00:38;100;222;10.1.17.7;10.1.17.1;0;0
202105-23 00:38;100;222;10.1.0.7;10.1.0.1;0;0
202105-23 00:38;100;222;10.1.13.7;10.1.13.1;0,37;6,48
202105-23 00:38;100;222;10.1.4.6;10.1.4.1;0;0
202105-23 00:38;100;222;10.1.17.6;10.1.17.1;7,35;5,44
202105-23 00:38;100;222;10.1.10.6;10.1.10.1;6,05;5,68
202105-23 00:38;100;222;10.1.1.4;10.1.1.1;0,01;4,19
202105-23 00:38;100;222;10.1.5.6;10.1.5.1;0,00;5,80
202105-23 00:38;100;222;10.1.12.6;10.1.12.1;2,96;5,75
202105-23 00:38;100;222;10.1.9.2;10.1.9.1;5,13;5,42
202105-23 00:38;100;222;10.1.15.4;10.1.15.1;0;0
202105-23 00:38;100;222;10.1.17.5;10.1.17.1;1,57;6,04
202105-23 00:38;100;222;10.1.1.7;10.1.1.1;0;0
202105-23 00:38;100;222;10.1.15.2;10.1.15.1;9,10;5,38
202105-23 00:38;100;222;10.1.2.6;10.1.2.1;6,47;5,40
202105-23 00:38;100;222;10.1.9.5;10.1.9.1;4,83;5,68
202105-23 00:38;100;222;10.1.6.7;10.1.6.1;0,24;6,08
202105-23 00:38;100;222;10.1.2.7;10.1.2.1;0,01;6,96
202105-23 00:38;100;222;10.1.13.6;10.1.13.1;8,74;5,45
202105-23 00:38;100;222;10.1.0.5;10.1.0.1;0,00;5,15
202105-23 00:38;100;222;10.1.8.2;10.1.8.1;2,10;5,62
202105-23 00:38;100;222;10.1.16.2;10.1.16.1;0,02;7,76
202105-23 00:38;100;222;10.1.5.7;10.1.5.1;17,49;4,43
202105-23 00:38;100;222;10.1.11.2;10.1.11.1;0,21;4,80
202105-23 00:38;100;222;10.1.2.4;10.1.2.1;3,71;5,98
202105-23 00:38;100;222;10.1.0.2;10.1.0.1;0;0
202105-23 00:38;100;222;10.1.17.3;10.1.17.1;0,06;5,89
202105-23 00:38;100;222;10.1.15.3;10.1.15.1;3,63;5,85
202105-23 00:38;100;222;10.1.8.3;10.1.8.1;0;0
202105-23 00:38;100;222;10.1.8.7;10.1.8.1;0,23;6,72
202105-23 00:38;100;222;10.1.4.5;10.1.4.1;0;0
202105-23 00:38;100;222;10.1.18.6;10.1.18.1;0,00;5,71
202105-23 00:38;100;222;10.1.14.4;10.1.14.1;17,60;4,41
202105-23 00:38;100;222;10.1.14.3;10.1.14.1;0;0
202105-23 00:38;100;222;10.1.1.3;10.1.1.1;0,00;8,11
202105-23 00:38;100;222;10.1.9.4;10.1.9.1;0,27;6,33
202105-23 00:38;100;222;10.1.18.5;10.1.18.1;0,43;6,34
202105-23 00:38;100;222;10.1.3.3;10.1.3.1;1,04;5,56
202105-23 00:38;100;222;10.1.1.2;10.1.1.1;8,35;5,46
202105-23 00:38;100;222;10.1.14.2;10.1.14.1;0,25;6,42
202105-23 00:38;100;222;10.1.4.7;10.1.4.1;0;0
202105-23 00:38;100;222;10.1.9.6;10.1.9.1;4,30;5,61
202105-23 00:38;100;222;10.1.12.2;10.1.12.1;2,39;5,94
202105-23 00:38;100;222;10.1.14.7;10.1.14.1;2,39;5,76
202105-23 00:38;100;222;10.1.3.2;10.1.3.1;2,51;5,90
202105-23 00:38;100;222;10.1.5.2;10.1.5.1;0;0
202105-23 00:38;100;222;10.1.6.3;10.1.6.1;5,37;5,77
202105-23 00:38;100;222;10.1.11.4;10.1.11.1;0,01;1,46
202105-23 00:38;100;222;10.1.17.4;10.1.17.1;0,00;7,76
202105-23 00:38;100;222;10.1.6.6;10.1.6.1;0,72;6,09
202105-23 00:38;100;222;10.1.14.6;10.1.14.1;0,09;7,28
202105-23 00:38;100;222;10.1.7.3;10.1.7.1;0,07;6,81
202105-23 00:38;100;222;10.1.7.6;10.1.7.1;0,01;6,16
202105-23 00:38;100;222;10.1.8.4;10.1.8.1;18,93;4,21
202105-23 00:38;100;222;10.1.9.3;10.1.9.1;2,65;5,59
202105-23 00:38;100;222;10.1.1.5;10.1.1.1;0;0
202105-23 00:38;100;222;10.1.3.6;10.1.3.1;0;0
202105-23 00:38;100;222;10.1.15.6;10.1.15.1;0,73;6,23
202105-23 00:38;100;222;10.1.15.7;10.1.15.1;1,96;5,64
;;;;;369,62;5,07
