Timestamp;OfferedLoad;RngRun;FlowSrc;FlowDst;Throughput;Delay
20210.05-22 15:55;100;224;10.1.11.6;10.1.11.1;10,03;5,27
20210.05-22 15:55;100;224;10.1.12.7;10.1.12.1;10,91;5,20
20210.05-22 15:55;100;224;10.1.6.2;10.1.6.1;7,89;5,48
20210.05-22 15:55;100;224;10.1.13.7;10.1.13.1;0,67;2,34
20210.05-22 15:55;100;224;10.1.6.5;10.1.6.1;10,09;5,41
20210.05-22 15:55;100;224;10.1.1.4;10.1.1.1;0,99;3,66
20210.05-22 15:55;100;224;10.1.10.2;10.1.10.1;25,70;0,05
20210.05-22 15:55;100;224;10.1.5.5;10.1.5.1;1,49;4,06
20210.05-22 15:55;100;224;10.1.14.2;10.1.14.1;21,48;0,04
20210.05-22 15:55;100;224;10.1.0.4;10.1.0.1;0,46;0,05
20210.05-22 15:55;100;224;10.1.16.6;10.1.16.1;0,64;3,14
20210.05-22 15:55;100;224;10.1.17.6;10.1.17.1;14,19;4,85
20210.05-22 15:55;100;224;10.1.13.5;10.1.13.1;0,01;4,58
20210.05-22 15:55;100;224;10.1.0.3;10.1.0.1;0,71;0,31
20210.05-22 15:55;100;224;10.1.7.7;10.1.7.1;5,64;5,00
20210.05-22 15:55;100;224;10.1.16.7;10.1.16.1;6,51;5,40
20210.05-22 15:55;100;224;10.1.18.6;10.1.18.1;3,93;5,02
20210.05-22 15:55;100;224;10.1.3.7;10.1.3.1;1,48;4,16
20210.05-22 15:55;100;224;10.1.1.2;10.1.1.1;0,78;4,54
20210.05-22 15:55;100;224;10.1.15.5;10.1.15.1;6,04;5,32
20210.05-22 15:55;100;224;10.1.6.3;10.1.6.1;0,00;0,00
20210.05-22 15:55;100;224;10.1.5.3;10.1.5.1;0,32;5,50
20210.05-22 15:55;100;224;10.1.8.2;10.1.8.1;0,63;2,53
20210.05-22 15:55;100;224;10.1.15.2;10.1.15.1;0,00;7,47
20210.05-22 15:55;100;224;10.1.12.2;10.1.12.1;9,38;5,59
20210.05-22 15:55;100;224;10.1.4.3;10.1.4.1;0,54;3,39
20210.05-22 15:55;100;224;10.1.12.6;10.1.12.1;0,01;6,79
20210.05-22 15:55;100;224;10.1.5.4;10.1.5.1;10,96;5,23
20210.05-22 15:55;100;224;10.1.0.5;10.1.0.1;14,30;4,86
20210.05-22 15:55;100;224;10.1.10.4;10.1.10.1;0,00;0,00
20210.05-22 15:55;100;224;10.1.17.5;10.1.17.1;0,61;4,07
20210.05-22 15:55;100;224;10.1.9.6;10.1.9.1;0,43;1,90
20210.05-22 15:55;100;224;10.1.11.7;10.1.11.1;9,08;5,48
20210.05-22 15:55;100;224;10.1.4.5;10.1.4.1;0,69;6,08
20210.05-22 15:55;100;224;10.1.6.7;10.1.6.1;0,87;6,13
