Timestamp;OfferedLoad;RngRun;FlowSrc;FlowDst;Throughput;Delay
20210.05-23 04:08;100;224;10.1.15.4;10.1.15.1;9,10;5,06
20210.05-23 04:08;100;224;10.1.11.5;10.1.11.1;0,33;0,69
20210.05-23 04:08;100;224;10.1.12.3;10.1.12.1;22,66;0,06
20210.05-23 04:08;100;224;10.1.9.6;10.1.9.1;0,75;2,79
20210.05-23 04:08;100;224;10.1.4.6;10.1.4.1;9,90;5,21
20210.05-23 04:08;100;224;10.1.16.7;10.1.16.1;6,72;5,19
20210.05-23 04:08;100;224;10.1.8.6;10.1.8.1;0,95;5,32
20210.05-23 04:08;100;224;10.1.3.2;10.1.3.1;6,38;5,36
20210.05-23 04:08;100;224;10.1.6.4;10.1.6.1;2,11;4,56
20210.05-23 04:08;100;224;10.1.9.7;10.1.9.1;0,02;0,50
20210.05-23 04:08;100;224;10.1.5.2;10.1.5.1;25,63;0,02
20210.05-23 04:08;100;224;10.1.7.3;10.1.7.1;5,14;5,12
20210.05-23 04:08;100;224;10.1.8.3;10.1.8.1;4,45;5,50
20210.05-23 04:08;100;224;10.1.2.5;10.1.2.1;18,22;4,27
20210.05-23 04:08;100;224;10.1.6.7;10.1.6.1;1,13;4,89
20210.05-23 04:08;100;224;10.1.5.4;10.1.5.1;13,02;4,99
20210.05-23 04:08;100;224;10.1.14.3;10.1.14.1;5,93;5,39
20210.05-23 04:08;100;224;10.1.11.3;10.1.11.1;0,36;5,16
20210.05-23 04:08;100;224;10.1.13.2;10.1.13.1;18,81;4,19
20210.05-23 04:08;100;224;10.1.18.7;10.1.18.1;0,66;4,18
20210.05-23 04:08;100;224;10.1.15.2;10.1.15.1;0,00;8,13
20210.05-23 04:08;100;224;10.1.7.4;10.1.7.1;7,93;5,53
20210.05-23 04:08;100;224;10.1.14.2;10.1.14.1;0,00;0,00
20210.05-23 04:08;100;224;10.1.13.3;10.1.13.1;0,07;4,53
