Timestamp;OfferedLoad;RngRun;FlowSrc;FlowDst;Throughput;Delay
202105-22 17:29;100;222;10.1.7.3;10.1.7.1;0,34;0,89
202105-22 17:29;100;222;10.1.16.2;10.1.16.1;0,05;0,17
202105-22 17:29;100;222;10.1.17.3;10.1.17.1;0,31;2,91
202105-22 17:29;100;222;10.1.15.3;10.1.15.1;3,35;4,93
202105-22 17:29;100;222;10.1.8.7;10.1.8.1;0,68;1,47
202105-22 17:29;100;222;10.1.4.7;10.1.4.1;26,47;0,04
202105-22 17:29;100;222;10.1.12.3;10.1.12.1;6,67;5,31
202105-22 17:29;100;222;10.1.7.4;10.1.7.1;0,76;3,51
202105-22 17:29;100;222;10.1.0.3;10.1.0.1;22,94;0,05
202105-22 17:29;100;222;10.1.15.6;10.1.15.1;0,98;6,19
202105-22 17:29;100;222;10.1.9.7;10.1.9.1;0,78;1,94
202105-22 17:29;100;222;10.1.5.7;10.1.5.1;17,13;4,46
202105-22 17:29;100;222;10.1.16.6;10.1.16.1;5,81;5,84
202105-22 17:29;100;222;10.1.18.2;10.1.18.1;14,12;5,07
202105-22 17:29;100;222;10.1.11.5;10.1.11.1;0,64;3,60
202105-22 17:29;100;222;10.1.15.5;10.1.15.1;4,19;5,60
202105-22 17:29;100;222;10.1.3.6;10.1.3.1;5,71;0,04
202105-22 17:29;100;222;10.1.14.5;10.1.14.1;0,64;2,38
202105-22 17:29;100;222;10.1.18.5;10.1.18.1;0,56;5,58
202105-22 17:29;100;222;10.1.11.3;10.1.11.1;6,07;5,33
202105-22 17:29;100;222;10.1.3.3;10.1.3.1;1,99;5,07
202105-22 17:29;100;222;10.1.18.3;10.1.18.1;2,98;4,80
202105-22 17:29;100;222;10.1.6.5;10.1.6.1;0,24;0,05
202105-22 17:29;100;222;10.1.7.7;10.1.7.1;0,77;4,52
202105-22 17:29;100;222;10.1.17.4;10.1.17.1;0,04;2,39
202105-22 17:29;100;222;10.1.10.4;10.1.10.1;3,17;0,07
202105-22 17:29;100;222;10.1.17.6;10.1.17.1;6,52;5,35
202105-22 17:29;100;222;10.1.18.4;10.1.18.1;0,10;5,77
202105-22 17:29;100;222;10.1.11.2;10.1.11.1;0,18;5,98
202105-22 17:29;100;222;10.1.0.5;10.1.0.1;0,12;3,23
202105-22 17:29;100;222;10.1.1.2;10.1.1.1;9,04;5,28
202105-22 17:29;100;222;10.1.16.5;10.1.16.1;0;0
202105-22 17:29;100;222;10.1.8.5;10.1.8.1;0;0
202105-22 17:29;100;222;10.1.1.3;10.1.1.1;1,00;0,34
202105-22 17:29;100;222;10.1.12.5;10.1.12.1;0;0
202105-22 17:29;100;222;10.1.13.7;10.1.13.1;0,32;4,49
202105-22 17:29;100;222;10.1.16.4;10.1.16.1;0;0
202105-22 17:29;100;222;10.1.10.7;10.1.10.1;0,42;2,55
202105-22 17:29;100;222;10.1.1.5;10.1.1.1;0,02;3,93
202105-22 17:29;100;222;10.1.13.6;10.1.13.1;9,26;5,52
202105-22 17:29;100;222;10.1.12.4;10.1.12.1;1,12;4,85
202105-22 17:29;100;222;10.1.13.3;10.1.13.1;9,75;5,50
202105-22 17:29;100;222;10.1.8.3;10.1.8.1;0;0
202105-22 17:29;100;222;10.1.13.5;10.1.13.1;0,77;5,88
202105-22 17:29;100;222;10.1.16.7;10.1.16.1;0;0
202105-22 17:29;100;222;10.1.7.6;10.1.7.1;0,02;5,81
202105-22 17:29;100;222;10.1.4.2;10.1.4.1;0;0
202105-22 17:29;100;222;10.1.6.2;10.1.6.1;3,68;5,55
202105-22 17:29;100;222;10.1.4.6;10.1.4.1;0;0
202105-22 17:29;100;222;10.1.17.5;10.1.17.1;1,10;5,51
202105-22 17:29;100;222;10.1.16.3;10.1.16.1;0;0
202105-22 17:29;100;222;10.1.6.3;10.1.6.1;4,90;5,61
202105-22 17:29;100;222;10.1.2.7;10.1.2.1;0,02;1,40
202105-22 17:29;100;222;10.1.2.3;10.1.2.1;0,71;6,27
202105-22 17:29;100;222;10.1.15.4;10.1.15.1;0,00;6,51
202105-22 17:29;100;222;10.1.3.2;10.1.3.1;2,75;5,76
202105-22 17:29;100;222;10.1.2.5;10.1.2.1;7,02;5,31
202105-22 17:29;100;222;10.1.5.5;10.1.5.1;0,79;6,08
202105-22 17:29;100;222;10.1.3.5;10.1.3.1;14,16;5,01
202105-22 17:29;100;222;10.1.13.4;10.1.13.1;0,26;6,90
202105-22 17:29;100;222;10.1.3.4;10.1.3.1;0,03;6,63
202105-22 17:29;100;222;10.1.10.6;10.1.10.1;5,72;5,59
202105-22 17:29;100;222;10.1.14.4;10.1.14.1;17,50;4,41
202105-22 17:29;100;222;10.1.4.4;10.1.4.1;4,68;6,22
202105-22 17:29;100;222;10.1.6.6;10.1.6.1;0,75;5,95
202105-22 17:29;100;222;10.1.17.7;10.1.17.1;0;0
202105-22 17:29;100;222;10.1.8.2;10.1.8.1;1,64;5,42
202105-22 17:29;100;222;10.1.0.7;10.1.0.1;0;0
202105-22 17:29;100;222;10.1.10.2;10.1.10.1;6,26;5,71
202105-22 17:29;100;222;10.1.1.4;10.1.1.1;0,24;0,24
202105-22 17:29;100;222;10.1.0.4;10.1.0.1;7,20;2,52
202105-22 17:29;100;222;10.1.4.5;10.1.4.1;0,00;7,31
202105-22 17:29;100;222;10.1.14.3;10.1.14.1;0;0
202105-22 17:29;100;222;10.1.9.2;10.1.9.1;4,39;5,36
202105-22 17:29;100;222;10.1.10.5;10.1.10.1;6,08;5,50
202105-22 17:29;100;222;10.1.11.4;10.1.11.1;0,02;7,18
202105-22 17:29;100;222;10.1.7.5;10.1.7.1;0,26;4,68
202105-22 17:29;100;222;10.1.14.2;10.1.14.1;0,42;5,95
202105-22 17:29;100;222;10.1.8.6;10.1.8.1;0,07;2,56
202105-22 17:29;100;222;10.1.18.7;10.1.18.1;0;0
202105-22 17:29;100;222;10.1.5.4;10.1.5.1;0;0
202105-22 17:29;100;222;10.1.9.6;10.1.9.1;4,12;5,41
202105-22 17:29;100;222;10.1.0.2;10.1.0.1;0;0
202105-22 17:29;100;222;10.1.12.6;10.1.12.1;1,98;5,99
202105-22 17:29;100;222;10.1.17.2;10.1.17.1;7,42;5,54
202105-22 17:29;100;222;10.1.12.7;10.1.12.1;5,29;5,74
202105-22 17:29;100;222;10.1.14.7;10.1.14.1;1,96;5,86
202105-22 17:29;100;222;10.1.0.6;10.1.0.1;0,03;2,49
202105-22 17:29;100;222;10.1.10.3;10.1.10.1;0,55;6,12
202105-22 17:29;100;222;10.1.18.6;10.1.18.1;0,04;6,55
202105-22 17:29;100;222;10.1.2.4;10.1.2.1;4,60;5,70
202105-22 17:29;100;222;10.1.4.3;10.1.4.1;1,32;6,28
202105-22 17:29;100;222;10.1.3.7;10.1.3.1;0,24;6,88
202105-22 17:29;100;222;10.1.9.3;10.1.9.1;3,47;6,19
202105-22 17:29;100;222;10.1.5.6;10.1.5.1;0,11;6,28
202105-22 17:29;100;222;10.1.15.2;10.1.15.1;9,72;5,51
202105-22 17:29;100;222;10.1.2.2;10.1.2.1;0;0
202105-22 17:29;100;222;10.1.9.5;10.1.9.1;4,79;5,84
202105-22 17:29;100;222;10.1.6.7;10.1.6.1;0,53;6,49
202105-22 17:29;100;222;10.1.11.6;10.1.11.1;5,71;5,84
202105-22 17:29;100;222;10.1.9.4;10.1.9.1;0,30;6,33
202105-22 17:29;100;222;10.1.15.7;10.1.15.1;1,35;6,53
202105-22 17:29;100;222;10.1.6.4;10.1.6.1;7,23;5,52
202105-22 17:29;100;222;10.1.13.2;10.1.13.1;0;0
202105-22 17:29;100;222;10.1.2.6;10.1.2.1;5,19;5,75
202105-22 17:29;100;222;10.1.12.2;10.1.12.1;3,80;5,31
202105-22 17:29;100;222;10.1.14.6;10.1.14.1;0,12;6,80
202105-22 17:29;100;222;10.1.5.3;10.1.5.1;1,22;5,76
202105-22 17:29;100;222;10.1.11.7;10.1.11.1;6,58;5,53
202105-22 17:29;100;222;10.1.7.2;10.1.7.1;13,71;5,14
202105-22 17:29;100;222;10.1.1.7;10.1.1.1;0;0
202105-22 17:29;100;222;10.1.8.4;10.1.8.1;18,58;4,28
202105-22 17:29;100;222;10.1.5.2;10.1.5.1;0;0
202105-22 17:29;100;222;10.1.1.6;10.1.1.1;0,00;0
;;;;;366,67;
