Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-05-31 00:04,100,333,10.1.3.9,10.1.3.1,0.35635,0.2182
2021-05-31 00:04,100,333,10.2.4.2,10.2.4.1,1.53766,4.9659
2021-05-31 00:04,100,333,10.1.6.10,10.1.6.1,27.8129,0.0244845
2021-05-31 00:04,100,333,10.1.4.8,10.1.4.1,0.101298,3.96706
2021-05-31 00:04,100,333,10.1.3.7,10.1.3.1,7.13205,4.07981
2021-05-31 00:04,100,333,10.1.4.3,10.1.4.1,-0,-nan
2021-05-31 00:04,100,333,10.1.4.2,10.1.4.1,27.496,3.13533
2021-05-31 00:04,100,333,10.2.5.2,10.2.5.1,1.19124,0.0918918
2021-05-31 00:04,100,333,10.1.2.4,10.1.2.1,0.657335,2.02376
2021-05-31 00:04,100,333,10.1.0.5,10.1.0.1,16.9259,3.9489
2021-05-31 00:04,100,333,10.1.2.9,10.1.2.1,0.251152,3.81971
2021-05-31 00:04,100,333,10.1.1.4,10.1.1.1,1.72507,0.0263725
2021-05-31 00:04,100,333,10.1.1.10,10.1.1.1,8.61306,0.0746245
2021-05-31 00:04,100,333,10.1.0.4,10.1.0.1,16.8504,4.24877
2021-05-31 00:04,100,333,10.1.5.3,10.1.5.1,0.90505,0.0386588
2021-05-31 00:04,100,333,10.1.0.2,10.1.0.1,-0,-nan
2021-05-31 00:04,100,333,10.1.1.8,10.1.1.1,0.0910764,5.8715
2021-05-31 00:04,100,333,10.1.5.4,10.1.5.1,0.0360841,6.09428
2021-05-31 00:04,100,333,10.1.0.10,10.1.0.1,-0,-nan
2021-05-31 00:04,100,333,10.1.0.6,10.1.0.1,-0,-nan
2021-05-31 00:04,100,333,10.1.5.9,10.1.5.1,14.4302,4.43782
2021-05-31 00:04,100,333,10.1.2.10,10.1.2.1,1.74203,3.98864
2021-05-31 00:04,100,333,10.1.2.7,10.1.2.1,0.00705942,4.5907
2021-05-31 00:04,100,333,10.1.4.9,10.1.4.1,-0,-nan
2021-05-31 00:04,100,333,10.1.2.5,10.1.2.1,10.3745,4.82059
2021-05-31 00:04,100,333,10.1.1.3,10.1.1.1,16.7938,4.16542
2021-05-31 00:04,100,333,10.1.4.10,10.1.4.1,-0,-nan
2021-05-31 00:04,100,333,10.1.6.9,10.1.6.1,0.882155,5.39048
2021-05-31 00:04,100,333,10.1.0.9,10.1.0.1,-0,-nan
2021-05-31 00:04,100,333,10.1.6.7,10.1.6.1,0.00062541,6.25877
2021-05-31 00:04,100,333,10.1.0.3,10.1.0.1,-0,-nan
2021-05-31 00:04,100,333,10.1.6.3,10.1.6.1,0.83834,5.92584
2021-05-31 00:04,100,333,10.1.3.2,10.1.3.1,9.82701,5.00586
2021-05-31 00:04,100,333,10.2.0.2,10.2.0.1,-0,-nan
2021-05-31 00:04,100,333,10.2.3.2,10.2.3.1,0.908398,5.7579
2021-05-31 00:04,100,333,10.1.5.2,10.1.5.1,18.2945,4.22211
2021-05-31 00:04,100,333,10.1.6.8,10.1.6.1,-0,-nan
2021-05-31 00:04,100,333,10.1.5.8,10.1.5.1,-0,-nan
2021-05-31 00:04,100,333,10.1.4.4,10.1.4.1,7.92438,4.74224
2021-05-31 00:04,100,333,10.1.6.5,10.1.6.1,0.0188564,5.59374
2021-05-31 00:04,100,333,10.1.5.10,10.1.5.1,-0,-nan
2021-05-31 00:04,100,333,10.1.1.2,10.1.1.1,-0,-nan
2021-05-31 00:04,100,333,10.1.3.4,10.1.3.1,0.148321,6.65553
2021-05-31 00:04,100,333,10.1.6.6,10.1.6.1,4.44624,4.29497
2021-05-31 00:04,100,333,10.1.5.5,10.1.5.1,13.8597,4.88053
2021-05-31 00:04,100,333,10.1.2.3,10.1.2.1,7.77554,5.3247
2021-05-31 00:04,100,333,10.1.1.5,10.1.1.1,15.7561,4.39962
