Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-05-31 23:29,100,337,10.1.5.10,10.1.5.1,12.2959,0.0373336
2021-05-31 23:29,100,337,10.2.1.2,10.2.1.1,0.280439,0.0862571
2021-05-31 23:29,100,337,10.2.0.2,10.2.0.1,5.15496,0.046525
2021-05-31 23:29,100,337,10.1.6.10,10.1.6.1,2.16594,3.65114
2021-05-31 23:29,100,337,10.1.4.8,10.1.4.1,1.6256,5.10993
2021-05-31 23:29,100,337,10.1.5.3,10.1.5.1,0.543045,4.28795
2021-05-31 23:29,100,337,10.1.5.6,10.1.5.1,-0,-nan
2021-05-31 23:29,100,337,10.1.2.4,10.1.2.1,9.61516,4.79443
2021-05-31 23:29,100,337,10.1.1.10,10.1.1.1,11.8251,4.19503
2021-05-31 23:29,100,337,10.1.5.5,10.1.5.1,0.0179158,2.12139
2021-05-31 23:29,100,337,10.1.0.8,10.1.0.1,-0,-nan
2021-05-31 23:29,100,337,10.1.1.2,10.1.1.1,0.000487632,5.61793
2021-05-31 23:29,100,337,10.1.4.3,10.1.4.1,1.1431,3.86625
2021-05-31 23:29,100,337,10.1.1.3,10.1.1.1,-0,-nan
2021-05-31 23:29,100,337,10.1.0.6,10.1.0.1,0.578841,0.103425
2021-05-31 23:29,100,337,10.2.3.2,10.2.3.1,0.793974,4.98215
2021-05-31 23:29,100,337,10.2.6.2,10.2.6.1,0.32813,3.14962
2021-05-31 23:29,100,337,10.1.4.7,10.1.4.1,0.380251,3.15675
2021-05-31 23:29,100,337,10.1.3.7,10.1.3.1,9.68714,4.80049
2021-05-31 23:29,100,337,10.1.2.3,10.1.2.1,-0,-nan
2021-05-31 23:29,100,337,10.1.2.9,10.1.2.1,1.3566,4.47449
2021-05-31 23:29,100,337,10.1.5.7,10.1.5.1,0.00592025,6.34251
2021-05-31 23:29,100,337,10.1.3.3,10.1.3.1,0.00703808,6.12047
2021-05-31 23:29,100,337,10.1.3.9,10.1.3.1,8.30518,5.13819
2021-05-31 23:29,100,337,10.1.1.4,10.1.1.1,1.69533,5.81258
2021-05-31 23:29,100,337,10.1.2.8,10.1.2.1,-0,-nan
2021-05-31 23:29,100,337,10.1.3.10,10.1.3.1,7.48141,5.25332
2021-05-31 23:29,100,337,10.1.0.2,10.1.0.1,0.0357538,5.89807
2021-05-31 23:29,100,337,10.1.6.6,10.1.6.1,0.0460041,5.53027
