Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-06-03 23:05,100,333,10.2.1.3,10.2.1.1,1.33644,0.0423631
2021-06-03 23:05,100,333,10.2.2.4,10.2.2.1,1.64744,0.0943855
2021-06-03 23:05,100,333,10.1.5.3,10.1.5.1,0.101664,0.532711
2021-06-03 23:05,100,333,10.1.2.3,10.1.2.1,0.8715,5.2576
2021-06-03 23:05,100,333,10.2.4.3,10.2.4.1,0.944794,5.38201
2021-06-03 23:05,100,333,10.2.2.3,10.2.2.1,0.422995,5.24139
2021-06-03 23:05,100,333,10.1.6.6,10.1.6.1,0.999344,3.99662
2021-06-03 23:05,100,333,10.1.0.8,10.1.0.1,0.0266646,4.73202
2021-06-03 23:05,100,333,10.1.1.5,10.1.1.1,2.50845,5.36879
2021-06-03 23:05,100,333,10.1.2.8,10.1.2.1,0.037235,2.2819
2021-06-03 23:05,100,333,10.1.5.5,10.1.5.1,1.68675,5.62484
2021-06-03 23:05,100,333,10.1.1.8,10.1.1.1,0.195516,5.24007
2021-06-03 23:05,100,333,10.1.0.10,10.1.0.1,-0,-nan
2021-06-03 23:05,100,333,10.1.0.7,10.1.0.1,1.67819,5.79838
2021-06-03 23:05,100,333,10.1.4.9,10.1.4.1,0.585153,0.103418
2021-06-03 23:05,100,333,10.1.0.9,10.1.0.1,1.25186,0.0225113
2021-06-03 23:05,100,333,10.1.5.6,10.1.5.1,0.300077,5.1885
2021-06-03 23:05,100,333,10.1.2.7,10.1.2.1,0.0129047,3.03269
2021-06-03 23:05,100,333,10.1.4.2,10.1.4.1,2.56147,5.67845
2021-06-03 23:05,100,333,10.1.3.6,10.1.3.1,0.333032,5.34173
2021-06-03 23:05,100,333,10.2.3.2,10.2.3.1,0.328263,5.13379
2021-06-03 23:05,100,333,10.1.1.7,10.1.1.1,-0,-nan
2021-06-03 23:05,100,333,10.2.3.3,10.2.3.1,0.588554,4.34114
2021-06-03 23:05,100,333,10.1.6.4,10.1.6.1,0.301314,0.0379806
2021-06-03 23:05,100,333,10.1.0.2,10.1.0.1,-0,-nan
2021-06-03 23:05,100,333,10.1.5.9,10.1.5.1,1.69705,5.5735
2021-06-03 23:05,100,333,10.1.3.5,10.1.3.1,0.0430927,2.4997
2021-06-03 23:05,100,333,10.2.5.3,10.2.5.1,0.33009,5.00293
2021-06-03 23:05,100,333,10.1.2.5,10.1.2.1,0.714097,5.45427
2021-06-03 23:05,100,333,10.1.0.4,10.1.0.1,2.25835,5.61835
2021-06-03 23:05,100,333,10.1.1.10,10.1.1.1,0.0039247,5.21344
2021-06-03 23:05,100,333,10.1.6.3,10.1.6.1,0.690234,5.00608
2021-06-03 23:05,100,333,10.1.3.7,10.1.3.1,1.08104,5.57912
2021-06-03 23:05,100,333,10.1.6.7,10.1.6.1,-0,-nan
2021-06-03 23:05,100,333,10.1.6.10,10.1.6.1,-0,-nan
2021-06-03 23:05,100,333,10.1.2.4,10.1.2.1,0.0940161,5.31717
2021-06-03 23:05,100,333,10.1.4.7,10.1.4.1,0.473956,5.72804
2021-06-03 23:05,100,333,10.2.5.2,10.2.5.1,-0,-nan
2021-06-03 23:05,100,333,10.1.0.3,10.1.0.1,-0,-nan
2021-06-03 23:05,100,333,10.1.6.2,10.1.6.1,1.14503,5.30472
2021-06-03 23:05,100,333,10.1.4.3,10.1.4.1,-0,-nan
2021-06-03 23:05,100,333,10.1.3.3,10.1.3.1,-0,-nan
2021-06-03 23:05,100,333,10.1.2.2,10.1.2.1,0.063286,5.84159
2021-06-03 23:05,100,333,10.1.4.4,10.1.4.1,1.43284,5.60495
2021-06-03 23:05,100,333,10.2.1.2,10.2.1.1,0.232252,4.75632
