Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-06-03 20:20,100,333,10.1.4.10,10.1.4.1,0.0869165,0.445861
2021-06-03 20:20,100,333,10.1.4.2,10.1.4.1,2.51165,5.27116
2021-06-03 20:20,100,333,10.1.5.4,10.1.5.1,0.145178,1.8085
2021-06-03 20:20,100,333,10.1.2.6,10.1.2.1,0.76869,4.71014
2021-06-03 20:20,100,333,10.2.0.4,10.2.0.1,0.806403,4.84314
2021-06-03 20:20,100,333,10.1.6.7,10.1.6.1,2.39719,0.126939
2021-06-03 20:20,100,333,10.1.6.9,10.1.6.1,1.21481,5.99954
2021-06-03 20:20,100,333,10.1.6.3,10.1.6.1,0.993954,6.1853
2021-06-03 20:20,100,333,10.1.5.5,10.1.5.1,2.03029,5.03374
2021-06-03 20:20,100,333,10.1.1.7,10.1.1.1,2.97585,0.0877391
2021-06-03 20:20,100,333,10.2.6.2,10.2.6.1,0.821693,5.61073
2021-06-03 20:20,100,333,10.1.4.8,10.1.4.1,0.09224,3.16192
2021-06-03 20:20,100,333,10.1.1.8,10.1.1.1,0.161973,3.30756
2021-06-03 20:20,100,333,10.1.3.10,10.1.3.1,0.985945,4.97425
2021-06-03 20:20,100,333,10.1.2.7,10.1.2.1,0.0511603,1.77569
2021-06-03 20:20,100,333,10.2.0.2,10.2.0.1,0.437776,0.12569
2021-06-03 20:20,100,333,10.2.3.2,10.2.3.1,0.329242,4.37477
2021-06-03 20:20,100,333,10.1.1.9,10.1.1.1,0.69049,0.0608824
2021-06-03 20:20,100,333,10.1.2.5,10.1.2.1,0.727212,5.2867
2021-06-03 20:20,100,333,10.1.2.10,10.1.2.1,0.561417,5.06215
2021-06-03 20:20,100,333,10.2.4.4,10.2.4.1,0.494187,0.0818283
2021-06-03 20:20,100,333,10.1.4.9,10.1.4.1,0.59731,0.0379061
2021-06-03 20:20,100,333,10.2.4.3,10.2.4.1,0.718239,5.69831
2021-06-03 20:20,100,333,10.2.1.4,10.2.1.1,1.09408,5.75828
2021-06-03 20:20,100,333,10.1.1.10,10.1.1.1,0.0793811,0.143813
2021-06-03 20:20,100,333,10.1.6.4,10.1.6.1,-0,-nan
2021-06-03 20:20,100,333,10.2.1.3,10.2.1.1,0.00342932,5.94653
2021-06-03 20:20,100,333,10.1.6.6,10.1.6.1,1.48864,5.98304
2021-06-03 20:20,100,333,10.2.5.2,10.2.5.1,0.914158,0.0125187
2021-06-03 20:20,100,333,10.1.5.10,10.1.5.1,-0,-nan
2021-06-03 20:20,100,333,10.1.1.4,10.1.1.1,-0,-nan
2021-06-03 20:20,100,333,10.1.0.6,10.1.0.1,-0,-nan
2021-06-03 20:20,100,333,10.1.1.3,10.1.1.1,2.61033,5.69111
2021-06-03 20:20,100,333,10.1.3.6,10.1.3.1,0.187379,5.33721
2021-06-03 20:20,100,333,10.2.3.4,10.2.3.1,0.016709,4.17311
2021-06-03 20:20,100,333,10.1.0.8,10.1.0.1,0.0697406,4.81231
2021-06-03 20:20,100,333,10.1.0.2,10.1.0.1,-0,-nan
2021-06-03 20:20,100,333,10.2.2.4,10.2.2.1,-0,-nan
2021-06-03 20:20,100,333,10.1.1.5,10.1.1.1,2.33522,5.59806
2021-06-03 20:20,100,333,10.1.5.6,10.1.5.1,0.413121,5.46429
2021-06-03 20:20,100,333,10.1.0.10,10.1.0.1,-0,-nan
2021-06-03 20:20,100,333,10.1.5.2,10.1.5.1,1.91594,5.69164
2021-06-03 20:20,100,333,10.1.3.4,10.1.3.1,0.0917647,5.40043
2021-06-03 20:20,100,333,10.1.5.8,10.1.5.1,-0,-nan
2021-06-03 20:20,100,333,10.2.1.2,10.2.1.1,0.284643,5.64771
2021-06-03 20:20,100,333,10.1.3.3,10.1.3.1,-0,-nan
2021-06-03 20:20,100,333,10.1.3.9,10.1.3.1,0.0208825,4.98332
2021-06-03 20:20,100,333,10.2.6.3,10.2.6.1,-0,-nan
2021-06-03 20:20,100,333,10.1.0.4,10.1.0.1,2.18152,5.81498
2021-06-03 20:20,100,333,10.1.0.7,10.1.0.1,1.16839,5.95197
2021-06-03 20:20,100,333,10.1.6.2,10.1.6.1,1.51937,5.86117
2021-06-03 20:20,100,333,10.2.4.2,10.2.4.1,0.257773,5.86234
2021-06-03 20:20,100,333,10.2.0.3,10.2.0.1,-0,-nan
2021-06-03 20:20,100,333,10.1.3.2,10.1.3.1,0.750742,5.62653
2021-06-03 20:20,100,333,10.1.4.7,10.1.4.1,0.323818,5.67975
2021-06-03 20:20,100,333,10.2.5.3,10.2.5.1,0.338764,5.5083
2021-06-03 20:20,100,333,10.1.5.3,10.1.5.1,0.00383642,6.37633
2021-06-03 20:20,100,333,10.1.6.10,10.1.6.1,-0,-nan
2021-06-03 20:20,100,333,10.1.3.8,10.1.3.1,0.0321693,4.09194
