Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-05-27 02:16,100,223,10.1.8.6,10.1.8.1,0.712187,4.57351
2021-05-27 02:16,100,223,10.1.4.4,10.1.4.1,17.9508,0.0135156
2021-05-27 02:16,100,223,10.1.5.5,10.1.5.1,8.54616,5.38366
2021-05-27 02:16,100,223,10.1.6.3,10.1.6.1,2.45077,4.87077
2021-05-27 02:16,100,223,10.1.10.7,10.1.10.1,0.261835,0.129787
2021-05-27 02:16,100,223,10.1.15.6,10.1.15.1,1.23741,2.93781
2021-05-27 02:16,100,223,10.1.5.6,10.1.5.1,0.885684,4.97331
2021-05-27 02:16,100,223,10.1.4.3,10.1.4.1,20.3772,3.95159
2021-05-27 02:16,100,223,10.1.9.7,10.1.9.1,11.8445,0.0219929
2021-05-27 02:16,100,223,10.1.6.7,10.1.6.1,0.397941,4.55924
2021-05-27 02:16,100,223,10.2.14.2,10.2.14.1,2.78003,5.45475
2021-05-27 02:16,100,223,10.1.8.4,10.1.8.1,5.91178,5.28064
2021-05-27 02:16,100,223,10.1.17.2,10.1.17.1,1.3168,4.08457
2021-05-27 02:16,100,223,10.1.9.6,10.1.9.1,1.76723,1.34771
2021-05-27 02:16,100,223,10.1.0.5,10.1.0.1,0.324253,0.0818203
2021-05-27 02:16,100,223,10.1.0.3,10.1.0.1,0.197825,2.06201
2021-05-27 02:16,100,223,10.2.5.2,10.2.5.1,3.91477,5.76567
2021-05-27 02:16,100,223,10.1.4.7,10.1.4.1,-0,-nan
2021-05-27 02:16,100,223,10.1.6.5,10.1.6.1,0.723946,5.54149
2021-05-27 02:16,100,223,10.1.5.7,10.1.5.1,0.434579,6.10027
2021-05-27 02:16,100,223,10.1.5.3,10.1.5.1,-0,-nan
2021-05-27 02:16,100,223,10.1.5.4,10.1.5.1,-0,-nan
2021-05-27 02:16,100,223,10.1.8.7,10.1.8.1,0.390331,6.39662
2021-05-27 02:16,100,223,10.1.16.4,10.1.16.1,-0,-nan
2021-05-27 02:16,100,223,10.1.7.7,10.1.7.1,0.140281,0.971605
2021-05-27 02:16,100,223,10.1.13.6,10.1.13.1,0.977614,6.21961
2021-05-27 02:16,100,223,10.1.17.3,10.1.17.1,1.64729,4.26607
2021-05-27 02:16,100,223,10.1.13.4,10.1.13.1,0.154959,6.20516
2021-05-27 02:16,100,223,10.1.0.2,10.1.0.1,0.061041,1.85818
2021-05-27 02:16,100,223,10.1.7.2,10.1.7.1,0.321715,0.0887069
2021-05-27 02:16,100,223,10.1.3.2,10.1.3.1,1.4327,5.30937
2021-05-27 02:16,100,223,10.1.12.3,10.1.12.1,10.3279,5.28002
2021-05-27 02:16,100,223,10.1.10.5,10.1.10.1,0.0623371,0.18276
2021-05-27 02:16,100,223,10.1.13.2,10.1.13.1,1.41403,4.74497
2021-05-27 02:16,100,223,10.1.18.5,10.1.18.1,1.4195,5.00676
2021-05-27 02:16,100,223,10.1.6.6,10.1.6.1,0.853377,5.45557
2021-05-27 02:16,100,223,10.1.7.5,10.1.7.1,1.31105,4.24397
2021-05-27 02:16,100,223,10.1.2.7,10.1.2.1,2.07498,5.63238
2021-05-27 02:16,100,223,10.1.1.3,10.1.1.1,6.02294,5.32215
2021-05-27 02:16,100,223,10.1.11.5,10.1.11.1,0.114699,0.399444
2021-05-27 02:16,100,223,10.2.11.2,10.2.11.1,3.58382,5.58563
2021-05-27 02:16,100,223,10.1.1.2,10.1.1.1,-0,-nan
2021-05-27 02:16,100,223,10.1.18.7,10.1.18.1,5.37704,5.3542
2021-05-27 02:16,100,223,10.1.4.2,10.1.4.1,-0,-nan
2021-05-27 02:16,100,223,10.1.10.6,10.1.10.1,0.211247,4.93666
2021-05-27 02:16,100,223,10.1.12.5,10.1.12.1,0.224506,6.33957
2021-05-27 02:16,100,223,10.1.10.4,10.1.10.1,-0,-nan
2021-05-27 02:16,100,223,10.1.2.2,10.1.2.1,1.98888,5.36732
2021-05-27 02:16,100,223,10.1.3.7,10.1.3.1,4.49409,5.62319
2021-05-27 02:16,100,223,10.1.3.6,10.1.3.1,0.0014009,5.88539
2021-05-27 02:16,100,223,10.2.10.2,10.2.10.1,6.06584,5.60104
2021-05-27 02:16,100,223,10.1.11.3,10.1.11.1,4.30255,5.18249
