Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-05-24 18:11,100,224,10.1.9.4,10.1.9.1,0.617237,1.56158
2021-05-24 18:11,100,224,10.1.5.5,10.1.5.1,1.0217,4.30689
2021-05-24 18:11,100,224,10.1.6.3,10.1.6.1,17.4351,0.0608138
2021-05-24 18:11,100,224,10.1.3.6,10.1.3.1,4.66403,5.06345
2021-05-24 18:11,100,224,10.1.10.7,10.1.10.1,10.255,5.12931
2021-05-24 18:11,100,224,10.1.16.6,10.1.16.1,0.748518,3.1466
2021-05-24 18:11,100,224,10.1.2.6,10.1.2.1,24.4931,0.0236712
2021-05-24 18:11,100,224,10.1.0.4,10.1.0.1,-0,-nan
2021-05-24 18:11,100,224,10.1.3.7,10.1.3.1,0.960108,5.85191
2021-05-24 18:11,100,224,10.1.15.2,10.1.15.1,2.13585,0.0785603
2021-05-24 18:11,100,224,10.1.1.3,10.1.1.1,11.0853,5.14858
2021-05-24 18:11,100,224,10.1.2.3,10.1.2.1,1.75018,4.55602
2021-05-24 18:11,100,224,10.1.0.7,10.1.0.1,-0,-nan
2021-05-24 18:11,100,224,10.1.8.3,10.1.8.1,3.5803,6.00048
2021-05-24 18:11,100,224,10.1.5.3,10.1.5.1,0.519789,5.93593
2021-05-24 18:11,100,224,10.1.7.2,10.1.7.1,0.633056,4.54305
2021-05-24 18:11,100,224,10.1.12.7,10.1.12.1,11.761,5.20875
2021-05-24 18:11,100,224,10.1.15.4,10.1.15.1,8.8991,5.44818
2021-05-24 18:11,100,224,10.1.9.2,10.1.9.1,0.333718,5.30742
2021-05-24 18:11,100,224,10.1.1.4,10.1.1.1,0.372292,5.97643
2021-05-24 18:11,100,224,10.1.8.2,10.1.8.1,0.0510225,4.41134
2021-05-24 18:11,100,224,10.1.7.3,10.1.7.1,4.41525,4.84629
2021-05-24 18:11,100,224,10.1.5.4,10.1.5.1,11.523,5.30298
2021-05-24 18:11,100,224,10.1.2.7,10.1.2.1,-0,-nan
2021-05-24 18:11,100,224,10.1.11.3,10.1.11.1,0.425242,2.36572
2021-05-24 18:11,100,224,10.1.16.7,10.1.16.1,6.1525,5.49937
2021-05-24 18:11,100,224,10.2.2.2,10.2.2.1,-0,-nan
2021-05-24 18:11,100,224,10.1.8.7,10.1.8.1,13.5303,4.87583
2021-05-24 18:11,100,224,10.1.1.6,10.1.1.1,0.750253,5.06927
2021-05-24 18:11,100,224,10.1.8.4,10.1.8.1,0.801435,5.76263
2021-05-24 18:11,100,224,10.1.18.4,10.1.18.1,1.394,4.64711
2021-05-24 18:11,100,224,10.1.1.5,10.1.1.1,-0,-nan
2021-05-24 18:11,100,224,10.1.5.6,10.1.5.1,3.63035,5.34537
2021-05-24 18:11,100,224,10.1.3.4,10.1.3.1,3.44246,5.44768
2021-05-24 18:11,100,224,10.1.10.2,10.1.10.1,-0,-nan
2021-05-24 18:11,100,224,10.1.12.3,10.1.12.1,15.2217,0.0135862
2021-05-24 18:11,100,224,10.1.16.2,10.1.16.1,-0,-nan
