Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-05-24 03:52,100,222,10.1.1.3,10.1.1.1,5.24478,0.172
2021-05-24 03:52,100,222,10.1.14.3,10.1.14.1,13.5065,0.0253768
2021-05-24 03:52,100,222,10.1.10.2,10.1.10.1,6.15448,5.50625
2021-05-24 03:52,100,222,10.1.11.3,10.1.11.1,6.76218,5.31828
2021-05-24 03:52,100,222,10.1.13.7,10.1.13.1,0.680009,3.69709
2021-05-24 03:52,100,222,10.1.9.3,10.1.9.1,3.43663,5.61978
2021-05-24 03:52,100,222,10.2.0.2,10.2.0.1,4.58709,5.41867
2021-05-24 03:52,100,222,10.1.14.2,10.1.14.1,0.617542,4.84917
2021-05-24 03:52,100,222,10.1.15.3,10.1.15.1,3.44956,5.6383
2021-05-24 03:52,100,222,10.1.2.7,10.1.2.1,0.372507,0.266371
2021-05-24 03:52,100,222,10.1.6.3,10.1.6.1,4.3759,5.19194
2021-05-24 03:52,100,222,10.1.1.4,10.1.1.1,0.0688574,2.33119
2021-05-24 03:52,100,222,10.1.9.6,10.1.9.1,4.07293,5.32528
2021-05-24 03:52,100,222,10.1.3.7,10.1.3.1,0.721873,2.18239
2021-05-24 03:52,100,222,10.1.14.7,10.1.14.1,2.40004,5.01934
2021-05-24 03:52,100,222,10.1.10.6,10.1.10.1,5.97333,5.46387
2021-05-24 03:52,100,222,10.1.16.4,10.1.16.1,0.218161,0.524025
2021-05-24 03:52,100,222,10.1.17.4,10.1.17.1,0.292042,0.244998
2021-05-24 03:52,100,222,10.1.15.6,10.1.15.1,1.53349,4.26784
2021-05-24 03:52,100,222,10.1.12.2,10.1.12.1,4.29004,5.33867
2021-05-24 03:52,100,222,10.1.5.5,10.1.5.1,0.692533,4.42591
2021-05-24 03:52,100,222,10.1.9.5,10.1.9.1,4.70109,5.55479
2021-05-24 03:52,100,222,10.1.14.6,10.1.14.1,0.16668,3.85883
2021-05-24 03:52,100,222,10.1.8.5,10.1.8.1,6.67865,0.108158
2021-05-24 03:52,100,222,10.1.12.5,10.1.12.1,-0,-nan
2021-05-24 03:52,100,222,10.1.5.3,10.1.5.1,1.19185,4.46292
2021-05-24 03:52,100,222,10.1.12.3,10.1.12.1,5.08576,5.60972
2021-05-24 03:52,100,222,10.1.18.2,10.1.18.1,13.461,5.07691
2021-05-24 03:52,100,222,10.1.0.5,10.1.0.1,0.0187962,0.549619
2021-05-24 03:52,100,222,10.1.1.7,10.1.1.1,0.202264,0.299721
2021-05-24 03:52,100,222,10.1.13.2,10.1.13.1,-0,-nan
2021-05-24 03:52,100,222,10.1.11.4,10.1.11.1,0.00682233,6.07452
2021-05-24 03:52,100,222,10.1.4.4,10.1.4.1,2.22607,4.93584
2021-05-24 03:52,100,222,10.1.11.6,10.1.11.1,6.06247,5.60472
2021-05-24 03:52,100,222,10.1.12.4,10.1.12.1,1.00902,5.17162
2021-05-24 03:52,100,222,10.1.5.2,10.1.5.1,-0,-nan
2021-05-24 03:52,100,222,10.1.16.5,10.1.16.1,-0,-nan
2021-05-24 03:52,100,222,10.1.10.5,10.1.10.1,5.98635,5.67846
2021-05-24 03:52,100,222,10.1.2.5,10.1.2.1,6.9817,5.38111
2021-05-24 03:52,100,222,10.1.18.5,10.1.18.1,0.768851,5.00192
2021-05-24 03:52,100,222,10.1.13.6,10.1.13.1,9.26484,5.24262
2021-05-24 03:52,100,222,10.1.6.5,10.1.6.1,-0,-nan
2021-05-24 03:52,100,222,10.1.7.7,10.1.7.1,0.898093,4.95567
2021-05-24 03:52,100,222,10.1.10.4,10.1.10.1,-0,-nan
2021-05-24 03:52,100,222,10.1.4.7,10.1.4.1,-0,-nan
2021-05-24 03:52,100,222,10.1.7.6,10.1.7.1,0.000666704,6.52828
2021-05-24 03:52,100,222,10.1.6.4,10.1.6.1,7.78326,5.60125
2021-05-24 03:52,100,222,10.1.7.3,10.1.7.1,0.110422,1.94233
2021-05-24 03:52,100,222,10.1.2.3,10.1.2.1,0.495666,5.01627
2021-05-24 03:52,100,222,10.1.7.5,10.1.7.1,0.717031,3.92511
2021-05-24 03:52,100,222,10.1.10.7,10.1.10.1,0.26707,5.79458
2021-05-24 03:52,100,222,10.2.6.2,10.2.6.1,0.283439,5.99883
2021-05-24 03:52,100,222,10.1.1.6,10.1.1.1,0.0773608,0.147225
2021-05-24 03:52,100,222,10.1.0.2,10.1.0.1,-0,-nan
2021-05-24 03:52,100,222,10.1.16.2,10.1.16.1,0.339722,0.0702732
2021-05-24 03:52,100,222,10.1.17.3,10.1.17.1,0.519314,3.46606
2021-05-24 03:52,100,222,10.1.11.5,10.1.11.1,0.289289,5.81111
2021-05-24 03:52,100,222,10.1.10.3,10.1.10.1,0.714754,6.26841
2021-05-24 03:52,100,222,10.1.0.3,10.1.0.1,-0,-nan
2021-05-24 03:52,100,222,10.1.18.3,10.1.18.1,3.93004,5.30988
2021-05-24 03:52,100,222,10.1.9.4,10.1.9.1,0.242387,5.8937
2021-05-24 03:52,100,222,10.1.7.4,10.1.7.1,0.238607,6.42912
2021-05-24 03:52,100,222,10.1.14.5,10.1.14.1,0.0941369,5.88639
2021-05-24 03:52,100,222,10.1.4.6,10.1.4.1,-0,-nan
2021-05-24 03:52,100,222,10.1.8.4,10.1.8.1,19.2844,4.12946
2021-05-24 03:52,100,222,10.1.13.5,10.1.13.1,0.725658,6.09133
2021-05-24 03:52,100,222,10.1.0.6,10.1.0.1,0.00318219,3.15481
2021-05-24 03:52,100,222,10.1.11.7,10.1.11.1,6.14816,5.65665
2021-05-24 03:52,100,222,10.1.2.2,10.1.2.1,-0,-nan
2021-05-24 03:52,100,222,10.2.3.2,10.2.3.1,2.2537,5.17416
2021-05-24 03:52,100,222,10.1.13.4,10.1.13.1,0.213893,6.57489
2021-05-24 03:52,100,222,10.1.4.2,10.1.4.1,-0,-nan
2021-05-24 03:52,100,222,10.1.8.3,10.1.8.1,-0,-nan
2021-05-24 03:52,100,222,10.1.3.2,10.1.3.1,2.30577,6.22153
2021-05-24 03:52,100,222,10.1.15.4,10.1.15.1,-0,-nan
2021-05-24 03:52,100,222,10.1.15.7,10.1.15.1,2.78366,5.49387
2021-05-24 03:52,100,222,10.1.18.7,10.1.18.1,-0,-nan
2021-05-24 03:52,100,222,10.1.16.3,10.1.16.1,-0,-nan
2021-05-24 03:52,100,222,10.1.4.5,10.1.4.1,-0,-nan
2021-05-24 03:52,100,222,10.1.5.4,10.1.5.1,-0,-nan
2021-05-24 03:52,100,222,10.1.1.5,10.1.1.1,-0,-nan
2021-05-24 03:52,100,222,10.1.8.2,10.1.8.1,1.67006,5.83666
2021-05-24 03:52,100,222,10.1.17.6,10.1.17.1,6.16888,5.50426
2021-05-24 03:52,100,222,10.1.14.4,10.1.14.1,17.2424,4.44259
2021-05-24 03:52,100,222,10.1.2.6,10.1.2.1,6.02317,5.5601
2021-05-24 03:52,100,222,10.1.17.2,10.1.17.1,7.66107,5.34197
2021-05-24 03:52,100,222,10.1.12.7,10.1.12.1,5.41956,5.50648
2021-05-24 03:52,100,222,10.1.3.6,10.1.3.1,-0,-nan
2021-05-24 03:52,100,222,10.1.18.6,10.1.18.1,0.0174831,6.06398
2021-05-24 03:52,100,222,10.1.18.4,10.1.18.1,0.140273,6.21164
2021-05-24 03:52,100,222,10.2.5.2,10.2.5.1,3.95654,5.68586
2021-05-24 03:52,100,222,10.1.17.7,10.1.17.1,-0,-nan
2021-05-24 03:52,100,222,10.1.6.6,10.1.6.1,0.493823,5.96916
2021-05-24 03:52,100,222,10.1.11.2,10.1.11.1,0.131246,5.74937
2021-05-24 03:52,100,222,10.1.15.5,10.1.15.1,3.09049,6.17893
2021-05-24 03:52,100,222,10.1.6.7,10.1.6.1,0.328865,6.47481
2021-05-24 03:52,100,222,10.1.8.7,10.1.8.1,0.241434,6.72769
