Timestamp,OfferedLoad,RngRun,FlowSrc,FlowDst,Throughput,Delay
2021-06-06 14:57,100,333,10.1.6.6,10.1.6.1,12.0621,4.58849
2021-06-06 14:57,100,333,10.1.5.7,10.1.5.1,0.0515398,0.784468
2021-06-06 14:57,100,333,10.1.6.9,10.1.6.1,8.46359,5.19413
2021-06-06 14:57,100,333,10.1.0.5,10.1.0.1,28.1403,3.02371
2021-06-06 14:57,100,333,10.1.4.2,10.1.4.1,20.6957,3.74336
2021-06-06 14:57,100,333,10.1.1.5,10.1.1.1,27.4704,3.10316
2021-06-06 14:57,100,333,10.2.5.2,10.2.5.1,0.0194675,3.62813
2021-06-06 14:57,100,333,10.2.6.2,10.2.6.1,7.50707,5.59033
2021-06-06 14:57,100,333,10.2.3.2,10.2.3.1,8.58889,3.17059
2021-06-06 14:57,100,333,10.1.6.10,10.1.6.1,0.0469756,0.736135
2021-06-06 14:57,100,333,10.1.3.3,10.1.3.1,0.0257455,3.81945
2021-06-06 14:57,100,333,10.1.6.4,10.1.6.1,0.00380188,6.57137
2021-06-06 14:57,100,333,10.1.0.9,10.1.0.1,0.0211917,5.66805
2021-06-06 14:57,100,333,10.1.3.4,10.1.3.1,6.03056,4.00903
2021-06-06 14:57,100,333,10.1.5.6,10.1.5.1,8.6214,4.62633
2021-06-06 14:57,100,333,10.1.4.3,10.1.4.1,0.00525742,5.42282
2021-06-06 14:57,100,333,10.1.1.2,10.1.1.1,0.315849,1.9434
2021-06-06 14:57,100,333,10.1.3.5,10.1.3.1,0.421271,5.66967
2021-06-06 14:57,100,333,10.1.3.10,10.1.3.1,15.2204,3.20214
2021-06-06 14:57,100,333,10.1.4.6,10.1.4.1,0.240838,6.00082
2021-06-06 14:57,100,333,10.1.1.6,10.1.1.1,32.2311,2.72754
2021-06-06 14:57,100,333,10.1.6.5,10.1.6.1,1.14705,6.15833
2021-06-06 14:57,100,333,10.1.0.10,10.1.0.1,-0,-nan
2021-06-06 14:57,100,333,10.1.3.6,10.1.3.1,4.90255,4.96044
2021-06-06 14:57,100,333,10.2.3.3,10.2.3.1,11.7668,3.65508
2021-06-06 14:57,100,333,10.2.4.3,10.2.4.1,7.97267,5.02972
2021-06-06 14:57,100,333,10.1.0.7,10.1.0.1,19.2437,4.02688
2021-06-06 14:57,100,333,10.2.2.2,10.2.2.1,8.18581,5.34466
2021-06-06 14:57,100,333,10.1.2.9,10.1.2.1,3.80243,5.70334
2021-06-06 14:57,100,333,10.1.2.2,10.1.2.1,3.3449,5.35601
2021-06-06 14:57,100,333,10.1.2.8,10.1.2.1,0.534698,5.52252
2021-06-06 14:57,100,333,10.1.5.2,10.1.5.1,24.4869,3.46746
2021-06-06 14:57,100,333,10.1.2.4,10.1.2.1,4.23708,5.52526
2021-06-06 14:57,100,333,10.1.1.7,10.1.1.1,0.0152037,5.86295
2021-06-06 14:57,100,333,10.1.2.10,10.1.2.1,8.72307,5.15556
2021-06-06 14:57,100,333,10.2.0.2,10.2.0.1,0.000862184,8.12256
2021-06-06 14:57,100,333,10.1.0.8,10.1.0.1,0.0932775,5.84559
2021-06-06 14:57,100,333,10.1.2.6,10.1.2.1,11.6365,4.82981
2021-06-06 14:57,100,333,10.1.6.7,10.1.6.1,-0,-nan
2021-06-06 14:57,100,333,10.1.4.9,10.1.4.1,-0,-nan
